slug,nome,city_name,indirizzo,lat,lng,website,email,phone,id
"roseo-euroterme-bagno-di-romagna","Ròseo Euroterme","Bagno di Romagna","Via Lungo Savio, 2, 47021 Bagno di Romagna FC","43.831882","11.957367","https://www.euroterme.com/","","0543 911414","4ac78f4c-cacf-46f5-9417-00494891a758"
"affittacamere-al-piano-32-bagnoli-del-trigno","Affittacamere Al Piano 32","Bagnoli del Trigno","Via Piano, 32, 86029 Trivento CB","41.785694","14.550054","https://hotelit.cyou/affittacamere-al-piano-847hae","","333 606 6681","5431132f-8a91-46a0-a88d-b720f22986af"
"affittacamere-le-quercigliole-bagnoli-del-trigno","Affittacamere Le Quercigliole","Bagnoli del Trigno","Contrada Quercigliole, 2, 86025 Ripalimosani CB","41.616764","14.64249","http://booking.com/%20Airbnb","","339 773 9268","aa2d05a7-0ac5-4372-baf4-2bac67a2d39f"
"b-b-da-manuela-bagnoli-del-trigno","B&B da Manuela","Bagnoli del Trigno","Contrada Santo Janni, 72, 86096 Macchiagodena IS","41.552365","14.410873","https://instagram.com/bbdamanuela?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D","","346 150 4330","28017ad6-d513-4d9a-93e4-d6b1c27cf79b"
"b-b-da-nonna-pina-bagnoli-del-trigno","B&B Da Nonna Pina","Bagnoli del Trigno","san giocondino, 15, 86081 Villa Canale IS","41.799894","14.408049","https://timothylovestotravel.com/da-nonna-pina-agnone-italy","","0865 738118","798d01bd-79ca-4584-9d18-2be7b868943e"
"b-b-donna-livia-bagnoli-del-trigno","B&B Donna Livia","Bagnoli del Trigno","Piazza Garibaldi, 3, 86092 Cantalupo nel Sannio IS","41.521841","14.392042","https://bb-donna-livia.guideditalia.top/","","339 863 2717","69835d68-affc-4db0-ad0b-53526b32b5b4"
"b-b-il-medioevo-bagnoli-del-trigno","b&b il medioevo","Bagnoli del Trigno","Via Alto Volta, 12, 86090 Pesche IS","41.609692","14.284808","https://our-stay-experience.eu/b-amp-b-il-medioevo-italy","","328 862 9255","05a82f03-b8bc-4abc-bca5-c1709c5ef5c0"
"b-b-il-tomolo-bagnoli-del-trigno","B&B Il Tomolo","Bagnoli del Trigno","Via Beato Antonio Lucci, 36, 86081 Agnone IS","41.805821","14.365892","https://www.iltomoloagnone.it/BampB.htm","","329 108 5057","ca9e12fc-0654-48e0-acb6-8c18adbef8a0"
"b-b-ivan-bagnoli-del-trigno","B&B Ivan","Bagnoli del Trigno","Contrada, Viale Castelnuovo, 91, 86081 Agnone IS","41.830931","14.383809","https://homeit.cyou/ivan-suites-xmfobw","","392 426 4037","190b5703-894a-42be-baac-daad59d3a816"
"b-b-la-terrazza-bagnoli-del-trigno","B&B La Terrazza","Bagnoli del Trigno","Traversa Via Umberto I, 1, 86085 Pietrabbondante IS","41.748","14.386302","","","347 030 7614","5e0c0512-e386-4d07-91f8-6f4ab75b6d94"
"b-b-la-terrazza-del-dottore-bagnoli-del-trigno","B&B La terrazza del dottore","Bagnoli del Trigno","Via Garibaldi, 64, 86097 Pescolanciano IS","41.679053","14.335875","https://sophierecommends.com/la-terrazza-del-dottore-italy","","334 292 7508","ab727b3a-0d54-4209-b222-c0b4cd050c8c"
"b-b-la-torre-bagnoli-del-trigno","B&B La Torre","Bagnoli del Trigno","Via Torre, 36, 86095 Frosolone IS","41.608201","14.478358","","","388 196 8097","0e2cf486-8cd4-47ab-bace-9c4a8d6660be"
"b-b-soleluna-bagnoli-del-trigno","B&B SoleLuna","Bagnoli del Trigno","IS, Via Ramiera Vecchia, 23, 86170 Isernia IS","41.59311","14.245244","https://beb.it/solelunaisernia","","388 114 2660","f13bf52c-2555-48de-8251-c6c5a9fa3ab5"
"b-b-villa-carmen-resort-b-b-bagnoli-del-trigno","B&B Villa Carmen Resort B&B","Bagnoli del Trigno","Via Padre Abramo, 7, 86025 Ripalimosani CB","41.596881","14.659735","https://amandastraveltips.com/villa-carmen-resort-italy","","393 461 0031","756bf6a9-a195-474e-a468-3c388d0c0657"
"bagnoli-del-trigno-bagnoli-del-trigno","Bagnoli del Trigno","Bagnoli del Trigno","Via Giuseppe Nicola Rossi, 8, 86091 Bagnoli del Trigno IS","41.702685","14.457841","","","338 895 0611","d046366c-0693-4824-ba2a-3b6a99dbcd69"
"campanile-affitta-camere-trivento-bagnoli-del-trigno","Campanile Affitta Camere - Trivento","Bagnoli del Trigno","Salita Cattedrale, 17, 86029 Trivento CB","41.78495","14.551214","","","324 686 4734","a4af880a-8bb3-4db4-8f26-1706c0774a7a"
"locanda-degli-illustri-bagnoli-del-trigno","Locanda degli Illustri","Bagnoli del Trigno","Corso Antonio Cardarelli, 11, 86094 Civitanova del Sannio IS","41.66765","14.404024","https://locanda-degli-illustri.mondoinviaggio.top/","","338 777 2273","33d35146-3dc4-4b56-bc97-3e3573791e76"
"nel-verde-di-carinci-bagnoli-del-trigno","Nel verde di Carinci","Bagnoli del Trigno","Via Coniglio, 45, 86090 Indiprete IS","41.545396","14.345711","http://www.nelverdedicarinci.it/","","351 715 9756","963d5404-48c6-47d1-abd7-49042934490d"
"affittacamere-ca-marcello-bagnoli-di-sopra","Affittacamere Cà Marcello","Bagnoli di Sopra","Via 28 Aprile 1945, 54, 35043 Monselice PD","45.243374","11.751235","http://www.affittacamerecamarcello.it/","","347 915 5236","763d4ef9-0986-4ab2-b328-54aba2b0ccd9"
"agriturismo-i-marzemini-bagnoli-di-sopra","Agriturismo I Marzemini","Bagnoli di Sopra","Via 2 Giugno, 68, 35020 Legnaro PD","45.327011","11.96496","https://www.imarzemini.it/","","393 936 2584","3a2dcb9e-da6e-4758-8421-2d64cca456f3"
"barchessa-le-quattro-rose-bagnoli-di-sopra","Barchessa Le Quattro Rose","Bagnoli di Sopra","Via Bassa, 60, 35040 Vescovana PD","45.118701","11.730098","http://www.lequattrorose.com/","","0425 95543","5e5e1bbc-86af-42fe-ac17-eb24bea455ea"
"borgo-sabbionara-bagnoli-di-sopra","borgo sabbionara","Bagnoli di Sopra","Via Cà Oddo, 32m, 35043 Monselice PD","45.225614","11.744639","http://www.borgosabbionara.com/","","","aeb62de1-fd77-461e-974b-f5a283190c94"
"corte-carezzabella-bagnoli-di-sopra","Corte Carezzabella","Bagnoli di Sopra","Via Marconi Guglielmo, 752, 45030 San Martino di Venezze RO","45.123685","11.869075","http://www.cortecarezzabella.com/","","0425 176157","b2436721-d016-43e9-8585-8bc4cec75b25"
"dominio-di-bagnoli-s-s-di-lorenzo-borletti-e-c-bagnoli-di-sopra","Dominio di Bagnoli S.S. di Lorenzo Borletti e C.","Bagnoli di Sopra","Piazza Guglielmo Marconi, 63, 35023 Bagnoli di Sopra PD","45.184655","11.882686","http://www.ildominiodibagnoli.it/","","049 538 0008","fbb0db2f-59b7-4a69-b7cf-53c7d08c6b81"
"l-incontro-bar-hotel-bagnoli-di-sopra","L’incontro Bar & Hotel","Bagnoli di Sopra","Via Roma, 11, 35030 Galzignano Terme PD","45.307727","11.73134","http://www.hotellincontro.it/","","347 838 0227","282c1d5a-1942-457a-bb32-d3f4b8dee0a7"
"al-campanile-bagnoli-irpino","Al Campanile","Bagnoli Irpino","Via Michele Lenzi, 24, 83043 Bagnoli Irpino AV","40.830014","15.072615","http://www.alcampanilecamere.com/","","348 904 6016","75151f76-5695-45af-88ce-ca8fb3d91c1e"
"ap-apartment-b-b-bagnoli-irpino","AP APARTMENT B&B","Bagnoli Irpino","Vico III Bonelli, 2, 83043 Bagnoli Irpino AV","40.82797","15.069277","https://www.apbedandbreakfast.it/","","334 865 7925","cbb8cfa5-ebcc-4346-95df-f4730bf3f1d8"
"b-b-affittacamere-soggiorno-boccuti-bagnoli-irpino","B&B Affittacamere Soggiorno Boccuti","Bagnoli Irpino","Via Ippolita Panico, 28, 83048 Montella AV","40.840515","15.015501","http://www.soggiornoboccuti.it/","","0827 61193","28cfa8d1-c2d3-4976-be46-d000e22f91c6"
"beb-orchidea-bagnoli-irpino","Beb ORCHIDEA","Bagnoli Irpino","Via della Libera, 33, 83048 Montella AV","40.837344","15.022225","","","0827 601691","e84ad984-6c27-44ea-b9de-d322ff2eeaec"
"country-house-il-papavero-bagnoli-irpino","Country House "" Il Papavero""","Bagnoli Irpino","Contrada Quercia di Loica, 83043 Bagnoli Irpino AV","40.831028","15.061048","http://www.ilpapavero.eu/","","389 942 9852","3b4013e5-5048-41ed-a114-556c6628abae"
"country-house-nonna-pina-di-belingo-pascal-bagnoli-irpino","Country House Nonna Pina Di Belingo Pascal","Bagnoli Irpino","Contrada S. Donato, 3, 83043 Bagnoli Irpino AV","40.833618","15.06345","http://www.countryhousenonnapina.com/","","0827 62341","0c34716c-5c22-4948-b962-f634005c8586"
"hotel-cervialto-bagnoli-irpino","Hotel Cervialto","Bagnoli Irpino","Via Serroncelli, 12, 83043 Laceno AV","40.803097","15.111884","https://hotel-cervialto.mipiacelitalia.top/","","0827 68071","bcab7ca1-bf9d-4a08-9262-0a600289e2d6"
"hotel-colucci-bagnoli-irpino","Hotel Colucci","Bagnoli Irpino","Via Giuseppe Passaro, 11, 83051 Nusco AV","40.889477","15.088231","http://www.hotelcolucci.it/","","0827 64071","3e42b656-be22-47ad-a8f7-44c8217a0489"
"hotel-ristorante-la-lucciola-bagnoli-irpino","Hotel ristorante La Lucciola","Bagnoli Irpino","Hotel ristorante La Lucciola, Via dei Prati, 2, 83043 Bagnoli Irpino AV","40.802927","15.11379","http://www.hotellalucciola.eu/","","333 949 8193","f7c6e4df-14a1-4484-85c2-d8738b4734fc"
"hotel-ristorante-locanda-degli-hirpini-di-rosiel-bagnoli-irpino","Hotel Ristorante Locanda degli Hirpini di Rosiello Angelica","Bagnoli Irpino","Via delle Sorgenti Tronola, 3, 83043 Laceno AV","40.808159","15.114695","http://www.lalocandadeglihirpini.it/","","0827 68251","13f8e730-0c0b-4782-93ec-a6b90acf644d"
"hotel-ristorante-zia-carmela-bagnoli-irpino","Hotel Ristorante Zia Carmela","Bagnoli Irpino","Via Michelangelo Cianciulli, 23, 83048 Montella AV","40.841576","15.017785","http://www.ziacarmela.it/","","0827 601262","06e5a69b-91b7-4080-9491-b091375cd3fd"
"i-tre-ulivi-bagnoli-irpino","I Tre Ulivi","Bagnoli Irpino","Strada Vicinale Gaudo s/n, 83052 Paternopoli AV","40.967293","15.053423","http://www.agriturismoitreulivi.it/","","333 283 2397","2d9c978e-42fb-4062-a8f3-608f1c045aa8"
"irpinia-bikehouse-bagnoli-irpino","Irpinia BikeHouse","Bagnoli Irpino","Via Santa Lucia, 59, 83048 Montella AV","40.839907","15.023747","http://www.irpiniabikehouse.com/","","329 668 4595","9224fac6-f4dd-4edc-9770-87cfdf8ee921"
"masseria-boutique-bagnoli-irpino","Masseria Boutique","Bagnoli Irpino","Via SS salvatore, 2, 83048 Montella AV","40.830928","15.033144","https://masseria-boutique.alberghiinitalia.top/","","338 727 6126","c9a57ddb-da21-4814-a161-6669bcd586aa"
"ristorante-locanda-la-frasca-bagnoli-irpino","Ristorante Locanda La Frasca","Bagnoli Irpino","Via Serroncelli, 10, 83043 Bagnoli Irpino AV","40.802911","15.112522","http://www.locandalafrasca.com/","","338 953 1484","e3635374-d72c-4568-84ff-afe0a39f7990"
"villa-rizzo-resort-spa-bagnoli-irpino","Villa Rizzo Resort & Spa","Bagnoli Irpino","Via Gerardo Napoletano, 2, 84099 San Cipriano Picentino SA","40.711454","14.887924","http://www.villarizzo.com/","","089 862108","67405b82-d562-433c-a1e2-83a461ed3938"
"agriturismo-cascina-loghetto-bagnolo-cremasco","Agriturismo Cascina Loghetto","Bagnolo Cremasco","Via Milano, 42, 26013 Crema CR","45.360364","9.641934","","","0373 230209","a15cf466-3e1d-4205-b00b-c6642fe91151"
"agriturismo-la-boschina-bagnolo-cremasco","Agriturismo La Boschina","Bagnolo Cremasco","Via Solera, 10/A, 26010 Ripalta Cremasca CR","45.345688","9.683174","https://laboschina.it/","","335 521 3469","866ddd5f-ddc9-4f4e-864c-8320c4d8abd1"
"b-b-countryhousecrema-bagnolo-cremasco","B&B Countryhousecrema","Bagnolo Cremasco","Via Treviglio, 11, 26013 Crema CR","45.369671","9.669325","http://countryhousecrema.wix.com/roomsinvilla","","335 847 0187","a27bdd4c-56fd-41b8-8401-70ff0ce45ae6"
"b-b-villa-benvenuti-bagnolo-cremasco","B&B Villa Benvenuti","Bagnolo Cremasco","Via Torre, 20, 26013 Crema CR","45.358014","9.646805","https://bb-villa-benvenuti.italyfun.top/","","","9fb1d612-3783-4f32-8743-0b539127ef3f"
"hotel-albergo-relais-vimercati-dimora-storica-a-bagnolo-cremasco","Hotel Albergo Relais Vimercati - Dimora storica a Crema","Bagnolo Cremasco","Via Vimercati, 13, 26013 Crema CR","45.361313","9.687335","https://www.relaisvimercaticrema.eu/","","331 167 9168","23ce136c-6594-41e1-a8b1-7bfa8c50cf42"
"i-colori-della-vita-centro-benessere-pernottamen-bagnolo-cremasco","I Colori della Vita - Centro Benessere & Pernottamento","Bagnolo Cremasco","Via Crema, 54, 26010 Bagnolo Cremasco CR","45.360726","9.624174","http://www.icoloridellavitabenessere.it/","","393 262 1975","e98a3fb5-8b8b-451c-9c4f-0a2d54a6b3b8"
"park-hotel-residence-bagnolo-cremasco","Park Hotel Residence","Bagnolo Cremasco","Via IV Novembre, 51, 26013 Crema CR","45.360225","9.693895","http://www.parkhotelresidence.it/","","0373 86353","d6f5af4a-2390-4810-8226-7d1208e7c2ec"
"podere-ombrianello-bagnolo-cremasco","Podere Ombrianello","Bagnolo Cremasco","Via Ombrianello, 21, 26013 Ombriano CR","45.360435","9.65046","http://www.agrihotelcrema.it/","","0373 473820","008951b8-4937-4929-8282-e5e160066552"
"albergo-san-rocco-bagnolo-del-salento","Albergo San Rocco","Bagnolo del Salento","Via Roma, 100, 73020 Bagnolo del Salento LE","40.145816","18.349654","http://www.albergosanrocco.it/","","389 188 0467","d69f7d6e-9ba1-490b-935a-0fb99544b87a"
"antico-aranceto-b-b-bagnolo-del-salento","Antico Aranceto B&B","Bagnolo del Salento","P.zza San Giorgio, 32, 73020 Bagnolo del Salento LE","40.14944","18.352125","http://www.anticoaranceto.it/","","338 235 1387","b5f6678e-c6a9-4099-85d5-36486053a9ef"
"b-b-salento-vacanze-bagnolo-del-salento","B&B Salento Vacanze","Bagnolo del Salento","nr., Via F. Summonte, 10, 73024 Maglie LE","40.125748","18.299061","http://www.salento-vacanze.it/","","0836 484591","41e9f04e-3cdc-48a2-9e5e-af31925c3803"
"book-and-bed-bagnolo-del-salento","Book and Bed","Bagnolo del Salento","Via Lubelli, 13, 73024 Maglie LE","40.121728","18.29848","http://maglie.com.es/","","346 322 7585","9587e5be-8e08-41f5-ab40-8fb86db29463"
"borgoincorte-bagnolo-del-salento","Borgoincorte","Bagnolo del Salento","Via Zaca, 18, 73025 Martano LE","40.203312","18.300852","https://hotelscompany.net/business/borgo-in-corte-y9ya8c","","375 657 6580","7fae8b32-b91a-474b-8c8a-9762c3f1f56d"
"derento-b-b-bagnolo-del-salento","Derentò B&B","Bagnolo del Salento","Via Croce Savoia, 46D, 73020 Bagnolo del Salento LE","40.149394","18.353704","","","327 120 7444","9e41efdd-0ad8-43f0-951f-f8886a4df3aa"
"fruit-village-otranto-torcito-resort-sport-villa-bagnolo-del-salento","FRUIT Village Otranto - TORCITO RESORT Sport Village","Bagnolo del Salento","Largo Vittorio Veneto, 73020 Cannole LE","40.168091","18.368533","http://www.torcitoresort.it/","","320 862 3143","b9699c9f-b548-4f0b-b550-6947cad7b879"
"hotel-rodia-salento-bagnolo-del-salento","Hotel Rodia Salento","Bagnolo del Salento","Via Vittorio Emanuele, 19, 73024 Maglie LE","40.123694","18.301544","","","0836 427111","b304ba00-5257-404a-8b23-7323170cc9bc"
"il-corallo-del-salento-bagnolo-del-salento","Il Corallo del Salento","Bagnolo del Salento","Via Paolo VI, 13, 73030 Vignacastrisi LE","40.013705","18.412709","https://www.ilcorallo1.com/","","347 549 2451","a47e80ec-07a5-413b-8854-e19d668d6f32"
"le-murge-del-salento-b-b-bagnolo-del-salento","Le Murge Del Salento B&B","Bagnolo del Salento","Via Sardegna, 13, 73020 Uggiano la Chiesa LE","40.098449","18.441021","https://www.lemurgedelsalento.it/","","347 240 0760","f428cfb9-fd1f-4bef-bdf1-f0a2ff6a7115"
"luci-del-salento-guest-house-bagnolo-del-salento","Luci del Salento Guest House","Bagnolo del Salento","Via Giuseppina Delli Ponti, 73, 73020 Scorrano LE","40.094429","18.300271","","","366 241 3320","c1eaa7e4-ec8d-4565-abb0-ffea9c00d578"
"palazzo-villani-lubelli-bagnolo-del-salento","Palazzo Villani Lubelli","Bagnolo del Salento","Via S. Giovanni, 58, 73020 Cannole LE","40.165411","18.365368","https://www.palazzovillanilubelli.com/","","351 808 6719","018446ed-c6b4-4880-b8a2-53d1b9439f62"
"sanlu-hotel-bagnolo-del-salento","Sanlu Hotel","Bagnolo del Salento","Via Provinciale Martano, 73020 Serrano LE","40.188732","18.348434","http://www.sanlu.it/","","0836 586010","fcb24d23-2383-4888-870e-fff7151f79d6"
"serranoroom-bagnolo-del-salento","SerranoRoom","Bagnolo del Salento","Corso Margherita, 108, 73020 Serrano LE","40.183452","18.353675","https://www.instagram.com/serranoroomrelax?igsh=djVvaWVmZHpqNm81","","327 377 7197","77b8cd2a-0b84-46f8-b53e-bcbeb6961d24"
"soggiorno-salento-bagnolo-del-salento","Soggiorno Salento","Bagnolo del Salento","Via Roma, 73020 Santa Cesarea Terme LE","40.037657","18.462484","","","","2cacf3b6-2325-4127-9c9d-6d3913e36393"
"sunflower-salento-bagnolo-del-salento","Sunflower Salento","Bagnolo del Salento","Via Giovanni Falcone, 1, 73020 Serrano LE","40.187538","18.350497","https://www.sunflowersalento.it/","","388 174 6417","e0d1bd0f-849c-4a1d-bae2-41d9233fe8fa"
"tenuta-pigliano-hotel-bagnolo-del-salento","Tenuta Pigliano Hotel","Bagnolo del Salento","Via Castriota, c.s. n. 45, 73020 Bagnolo del Salento LE","40.15108","18.360004","http://www.tenutapigliano.it/","","320 619 5190","2671d431-a586-4934-a577-b1dac3f0e9b5"
"villa-papaleo-b-b-bagnolo-del-salento","Villa Papaleo B&B","Bagnolo del Salento","V. Vincenzo Papaleo, 52, 73020 Bagnolo del Salento LE","40.151455","18.353394","https://www.villapapaleo.it/","","389 831 9547","ab48ea83-f8bd-487e-a49c-c50eda56ca33"
"adelphi-bed-breakfast-bagnolo-di-po","Adelphi Bed & Breakfast","Bagnolo di Po","Via Modena, 70, 44122 Ferrara FE","44.847709","11.589466","http://www.bbadelphi.it/","","0532 53615","680dd85b-74c0-4232-b0aa-f3e8234f6d5a"
"affittacamere-vallelunga-ferrara-bagnolo-di-po","Affittacamere Vallelunga - Ferrara","Bagnolo di Po","Via Vallelunga, 10/A, 44123 Ferrara FE","44.878642","11.600471","https://affittacamerevallelunga.it/","","353 479 1399","80fa519e-681e-4cc9-9165-2d06c2ed7130"
"agriturismo-la-fornetta-bagnolo-di-po","Agriturismo La Fornetta","Bagnolo di Po","Via Ladino, 283, 44124 Ferrara FE","44.830651","11.537989","https://sites.google.com/view/lafornetta","","331 790 1151","5d137e58-a75e-4d35-8b28-c2d0bd25333f"
"astra-hotel-bagnolo-di-po","Astra Hotel","Bagnolo di Po","Viale Cavour, 55, 44121 Ferrara FE","44.839966","11.615442","http://www.astrahotel.info/","","0532 206088","791ad64e-2118-4942-afa8-9c305c7d6b0b"
"avanguardia-art-club-bagnolo-di-po","Avanguardia Art Club","Bagnolo di Po","Via Borgo dei Leoni, 99, 44121 Ferrara FE","44.841908","11.62321","https://avanguardiaart-club.it/","","0532 769164","01510a73-5ed8-46cf-b3bd-dde6fe68932b"
"b-b-il-giramondo-ferrara-bagnolo-di-po","B&B IL GIRAMONDO FERRARA","Bagnolo di Po","Viale Cavour, 10, 44121 Ferrara FE","44.838778","11.619053","https://giramondoferrara.com/","","324 055 9004","ec0044eb-be08-4268-bdb4-618ca7fa274d"
"b-b-la-chance-cin-it038008b45prasr8q-bagnolo-di-po","B&B La Chance CIN IT038008B45PRASR8Q","Bagnolo di Po","Via Guglielmo Marconi, 162, 44122 Ferrara FE","44.851298","11.6002","https://www.booking.com/hotel/it/la-chance-ferrara.it.html?aid=334359","","338 758 5419","36eb1767-8d9b-4401-9dcb-0ccee9756030"
"bed-breakfast-mawa-bagnolo-di-po","Bed&Breakfast Mawa","Bagnolo di Po","Via Pontegradella, 413, 44123 Pontegradella FE","44.838267","11.664655","https://www.bebmawa.it/","","340 418 6673","0547dd1c-00cf-4cb5-8c2f-3305f8888862"
"best-western-palace-inn-hotel-bagnolo-di-po","Best Western Palace Inn Hotel","Bagnolo di Po","Via Eridano, 2, 44122 Ferrara FE","44.848677","11.591242","http://www.palaceinnferrara.it/","","0532 773013","79d586b6-4882-46ef-8cf4-d753f324f715"
"boutique-hotel-ferrara-bagnolo-di-po","Boutique Hotel Ferrara","Bagnolo di Po","Piazzale della Castellina, 1, 44121 Ferrara FE","44.842203","11.605256","http://www.boutiquehotelferrara.it/","","392 048 8740","e8cc312f-a486-4e01-b896-ed6d815492d4"
"cameracafe-ferrara-bagnolo-di-po","CameraCafè Ferrara","Bagnolo di Po","Via Borgo dei Leoni, 91, 44121 Ferrara FE","44.841373","11.622957","https://www.cameracafeferrara.com/","","351 887 4893","0ddb7a84-7f68-41f3-b6f8-df152c64a23a"
"d-elite-room-breakfast-bagnolo-di-po","D'Elite Room & Breakfast","Bagnolo di Po","Via Francesco del Cossa, 9, 44121 Ferrara FE","44.841555","11.617874","https://www.delite.it/","","0532 201053","e4c72487-3e3b-46d1-a96f-a2f5bfdb37e3"
"hotel-de-prati-bagnolo-di-po","Hotel de Prati","Bagnolo di Po","Via Padiglioni, 5, 44121 Ferrara FE","44.838811","11.620291","http://www.hoteldeprati.com/","","0532 241905","246b88f6-8cd0-432a-ac6a-dedb99449afe"
"il-giardino-di-rebecca-bagnolo-di-po","Il Giardino di Rebecca","Bagnolo di Po","Via Arginone, 339, 44124 Ferrara FE","44.84119","11.574805","https://ilgiardinodirebecca.it/","","338 529 6400","6fe0a030-4562-40d0-9872-d5b3319c3d3b"
"last-minute-bagnolo-di-po","Last Minute","Bagnolo di Po","Corso Porta Po, 106, 44120 Ferrara FE","44.843639","11.612909","http://www.lastminuteferrara.it/","","391 793 0100","c320283a-ea92-4797-bde8-831178d5005f"
"le-stanze-di-lavi-bagnolo-di-po","Le stanze di LaVi","Bagnolo di Po","Corso Porta Po, 78, 44121 Ferrara FE","44.843429","11.614603","https://roomstay.eu/le-stanze-di-lavi-ferrara","","331 698 4311","72516fd3-7368-465f-b8d7-9b72e4da784d"
"theplatformrooms-bagnolo-di-po","theplatformrooms","Bagnolo di Po","Piazzale della Castellina, 1, 44121 Ferrara FE","44.842203","11.605256","https://theplatformrooms.it/","","","16687b70-cb6b-4613-9d9c-91e9763b4f8e"
"airone-hotel-bagnolo-in-piano","Airone Hotel","Bagnolo in Piano","Via dell'Aeronautica, 20, 42124 Reggio Emilia RE","44.702224","10.659989","https://www.hotelaironereggioemilia.com/","","0522 924111","fa727e92-4730-4654-b0ad-c3f565c21a34"
"albergo-ariosto-bagnolo-in-piano","Albergo Ariosto","Bagnolo in Piano","Via S. Rocco, 12/D, 42121 Reggio nell'Emilia RE","44.700122","10.628771","","","0522 437320","aad4e681-0a31-4f6a-a22d-039a7430dd17"
"albergo-hotel-rose-e-crown-bagnolo-in-piano","Albergo Hotel Rose e Crown","Bagnolo in Piano","Via Fosdondo, 80, 42015 Correggio RE","44.774657","10.732509","https://hotelrosecrown.it/","","349 553 0789","2eceda15-f145-4c2f-bd19-45ce18a197a8"
"albergo-ristorante-pizzeria-le-rotte-bagnolo-in-piano","Albergo Ristorante Pizzeria Le Rotte","Bagnolo in Piano","Via Provinciale Sud, 9, 42011 Bagnolo in Piano RE","44.755649","10.667703","https://albergo-ristorante-pizzeria-le-rotte.migliorhotel.top/","","0522 953317","1022c1c7-56db-44ad-b01b-226c2ed86551"
"albergo-stazione-bagnolo-in-piano","Albergo Stazione","Bagnolo in Piano","Via Giuseppe Turri, 1, 42121 Reggio Emilia RE","44.696898","10.643554","","","0522 431270","644f7b24-d4b7-4599-9b27-ba94a047545f"
"alexander-s-n-c-di-cagossi-simone-e-c-bagnolo-in-piano","Alexander S.N.C. Di Cagossi Simone e C.","Bagnolo in Piano","Str. Cartoccio, 1, 42017 Novellara RE","44.835188","10.7132","https://alexander-di-cagossi-simone-e-c.guideditalia.top/","","0522 653570","409cabd8-f050-4be5-9346-166b1d8e6f4c"
"arcobaleno-stanze-bed-breakfast-b-b-vicino-centr-bagnolo-in-piano","Arcobaleno Stanze - Bed & Breakfast, B&B vicino centro storico,vicino stazione Reggio Emilia","Bagnolo in Piano","Via Nicomede Bianchi, 17, 42122 Reggio Emilia RE","44.6907","10.626808","http://bbarcobalenostanze.blogspot.com/","","338 825 2161","2989b11f-b1cb-4ca9-9edb-fe1c9267c3b5"
"bed-basta-city-bagnolo-in-piano","Bed&Basta City","Bagnolo in Piano","Via Curtatone, 6, 42123 Reggio nell'Emilia RE","44.695142","10.621002","http://www.bedebasta.it/","","328 924 1849","d0f62ef4-3013-4c1c-aad1-fdb27d052229"
"confidence-hotel-nova-bagnolo-in-piano","CONFIDENCE HOTEL NOVA","Bagnolo in Piano","Via Guglielmo Tirelli, 9, 42123 Reggio nell'Emilia RE","44.736065","10.615348","http://www.novahotel.it/","","0522 175 1680","2d0f9bca-02c8-4954-b164-bd6758adeee2"
"confidence-hotel-san-marco-bagnolo-in-piano","CONFIDENCE HOTEL SAN MARCO","Bagnolo in Piano","Piazzale Guglielmo Marconi, 1, 42121 Reggio nell'Emilia RE","44.697173","10.642143","http://www.hotelsanmarco-re.it/","","0522 435364","37b12e87-684b-415d-ad89-7e96fb0e00ec"
"cshre-city-style-hotel-reggio-emilia-bagnolo-in-piano","CSHRE - City Style Hotel Reggio Emilia","Bagnolo in Piano","Viale Regina Margherita, 30, 42124 Reggio nell'Emilia RE","44.709359","10.63996","http://www.citystylehotelreggioemilia.it/","","0522 133 1111","7a117dbc-c490-439f-b2be-4441923f4d61"
"hotel-motel-galaxy-reggio-emilia-bagnolo-in-piano","Hotel Motel Galaxy Reggio Emilia","Bagnolo in Piano","Via Ludwig Van Beethoven, 110/A, 42122 Reggio Emilia RE","44.73837","10.697087","http://www.hotelmotelgalaxy.it/","","0522 950928","f957df1c-8772-425e-a64c-4fa09fc69226"
"hotel-president-bagnolo-in-piano","Hotel President","Bagnolo in Piano","Via Don Giovanni Minzoni, 61, 42015 Correggio RE","44.763655","10.788872","http://www.hotelpresident.re.it/","","0522 633711","5f96b123-fc29-435e-85d5-d966ab2c8bf6"
"hotel-s-pietro-bagnolo-in-piano","Hotel S.pietro","Bagnolo in Piano","Piazzale Europa, 42124 Reggio Emilia RE","44.695131","10.639374","https://getit.cyou/pietro-hotel-q7xgq0","","388 051 9568","3247cb93-5650-44d1-a5a5-fdadbd720ac2"
"hotel-sporting-bagnolo-in-piano","Hotel Sporting","Bagnolo in Piano","Via G. Fontanesi, 2, 42012 Campagnola Emilia RE","44.843808","10.757142","https://www.nuovohotelsporting.it/","","0522 750006","40c45881-79a8-4362-88fd-d2d4d2e1d256"
"hotel-villa-petra-bagnolo-in-piano","Hotel Villa Petra","Bagnolo in Piano","Via della Costituzione, 44, 42017 Novellara RE","44.842403","10.726628","http://www.villapetranovellara.com/","","0522 594046","a74a7e5a-81ad-4ced-a89c-b61b113b9f72"
"le-palme-bagnolo-in-piano","Le Palme","Bagnolo in Piano","Via Roma, 27, 42011 Bagnolo in Piano RE","44.760629","10.672819","","","","635bf461-c46c-4853-a8a4-4aa82935802a"
